time_sec,mode,iq_cmd_amp_ideal,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.49605697699917073,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.4980575899990072,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5000588049988437,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5020584059984685,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.5040581579996797,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5060586109993892,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5080585229989083,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5100587859997177,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5120577859997866,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.5140591509989463,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5160584309996921,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.5180640339985985,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.520064366999577,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.5220648309987155,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.5240647229984461,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.5260667689999536,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.5280613009999797,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5300588179998158,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5320575879995886,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.5340581109994673,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.536058644998775,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.538055772000007,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.5400574559989764,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.542058109998834,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.5440586730001087,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.5460592169984011,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.548058686999866,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5500581589985813,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5520647239991376,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.5540650969996932,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.5560637359994871,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.558064408998689,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.5600653129986313,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.5620640629986156,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.5640652779984521,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.5660654499988595,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.5681073109990393,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5700559269989753,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.572065627999109,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.5740598590000445,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.5760593599989079,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.5780999990001874,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
