t_sec,q_ref_rad,q_meas_rad,dq_meas_rad_s,tau_cmd_nm
19.180227774000002,-0.5233491800895457,-0.777491821885914,0.0024434609527920616,0.0888606384396553
19.200805099,-0.5224365380775225,-0.7768024168313763,0.0058468529941810045,0.0886034294962883
19.220743300000002,-0.5208024570237241,-0.7699519995172985,0.03935717463247213,0.0860690101981163
19.240417269,-0.5184689436489524,-0.7699519995172985,0.03935717463247213,0.08649391680955887
19.260173673,-0.5154081121987941,-0.7559370056237841,0.049567350756638956,0.0822337418794632
19.280339433,-0.5115467245310431,-0.7420616380704291,0.05183627878423159,0.07840743660926819
19.299917367000003,-0.507090693292282,-0.7292858279458307,0.048869219055841226,0.07554551959037781
19.320383712,-0.5016942247956674,-0.7292858279458307,0.048869219055841226,0.07688864320516586
19.339941262,-0.4958395757799511,-0.7154191870387356,0.05986479334340551,0.07372619956731796
19.360208977000003,-0.4890614018328379,-0.6987774726209697,0.06414085001079162,0.06988789141178131
19.379923331,-0.4817833386589288,-0.6830956892918006,0.05777039824101231,0.06713543832302094
19.400096931,-0.47364705602133705,-0.66793750473823,0.057857664703612026,0.06941919028759003
19.419839223,-0.4650215223704442,-0.66793750473823,0.057857664703612026,0.06696023046970367
19.440081753,-0.4555088465848062,-0.6523429878716606,0.06501351463678878,0.06440532952547073
19.459988689000003,-0.4455069915829852,-0.6355616471137351,0.05672320068981571,0.06227792799472809
19.480008685,-0.43481568256191977,-0.6355616471137351,0.05672320068981571,0.0654977336525917
19.499992391000003,-0.4235261819721284,-0.6201154832335853,0.048607419668042086,0.0639805942773819
19.520626165,-0.411238996545643,-0.606667721346969,0.04921828490624009,0.0632249191403389
19.540756052000003,-0.39865219128167984,-0.5945987695694281,0.0407534380340676,0.06364184617996216
19.560236543000002,-0.3859247247996749,-0.5945987695694281,0.0407534380340676,0.06784771382808685
19.58015212,-0.37237516089808675,-0.5822592917578284,0.04468042885105484,0.06792286783456802
19.600138963000003,-0.3582494956278821,-0.5725901677017797,0.031939525311496235,0.0695078894495964
19.620294546,-0.34348964015950584,-0.5638373415030281,0.03743731245527837,0.0744437500834465
19.640039269000003,-0.32854971668463956,-0.5638373415030281,0.03743731245527837,0.07644758373498917
19.660373067000002,-0.3126885609907006,-0.5556953805424746,0.019460421159736774,0.07915037870407104
19.68080133,-0.2962911325062967,-0.5497612610856939,0.023736477827122886,0.0826537013053894
19.700474948,-0.28008381874755006,-0.5497612610856939,0.023736477827122886,0.08828724920749664
19.720043538000002,-0.26358082800079696,-0.5431377365743754,0.026965336943312393,0.09158311039209366
19.741010666,-0.2455009416876775,-0.5347950627498425,0.01823869068334074,0.0946032851934433
19.761307118,-0.2276337477601319,-0.5316709233887726,0.01195550537616116,0.10092461109161377
19.78016375,-0.21073485006351586,-0.5316709233887726,0.01195550537616116,0.1061977818608284
19.800668816,-0.19205713147994868,-0.5287213169529023,0.017453292519943295,0.11098120361566544
19.820394339,-0.17381830900243914,-0.5213473008632262,0.03324852225049198,0.11479271203279495
19.840524418,-0.15495777407269787,-0.5129871737461733,0.0248709418409192,0.11839737743139267
19.860908809,-0.13563164623184348,-0.5129871737461733,0.0248709418409192,0.12486257404088974
19.880519768000003,-0.11684937675738324,-0.5068348881328933,0.02495820830351891,0.12947210669517517
19.900450737,-0.09759707181032867,-0.49651999225360677,0.05078908123303499,0.13198025524616241
19.920720244,-0.07787653703592125,-0.4831594968295902,0.054279739737023644,0.1342019885778427
19.940592555000002,-0.058431796325873,-0.4831594968295902,0.054279739737023644,0.14087195694446564
19.960141304,-0.03922341669630591,-0.46659632222816405,0.06588617926278593,0.14168524742126465
19.980335577,-0.01932502385964823,-0.4486194309326225,0.0778416846389471,0.14190304279327393
20.000129486000002,0.00020633737462002317,-0.42750967362975106,0.0937241808320955,0.14885108172893524
20.020476691000002,0.020283206158214113,-0.4012511950334964,0.11248647029103453,0.14801353216171265
20.040133828000002,0.03965126938515437,-0.4012511950334964,0.11248647029103453,0.14551229774951935
20.061316451,0.060460805828425904,-0.37038504721197657,0.12260937995260165,0.14133207499980927
20.079888787,0.07862795540117383,-0.33094933276316474,0.1403244718603441,0.13515961170196533
20.10029833,0.09848037574318295,-0.33094933276316474,0.1403244718603441,0.14082618057727814
20.119987852,0.11749475143821173,-0.29242991617164993,0.15280357601210356,0.13406971096992493
20.140332593,0.13697169871899398,-0.2440144827213272,0.17252579655963945,0.12346427142620087
20.160172007,0.15577124177844026,-0.2440144827213272,0.17252579655963945,0.13023966550827026
20.180003741,0.17434592754700654,-0.19058995431778078,0.1859648317999958,0.11788050830364227
20.200705901000003,0.19347570594428148,-0.13955652698946658,0.1916371518689774,0.10641773790121078
20.220427648,0.21142608501371235,-0.08582656596682116,0.20053833105414848,0.09507538378238678
20.241369687000002,0.2301668960793262,-0.03529055747532535,0.2071705822117269,0.10042870789766312
20.260287314000003,0.24678869537464718,-0.03529055747532535,0.2071705822117269,0.08918110281229019
20.282604114,0.2659922650459878,0.029085911984485503,0.210835773640915,0.07245515286922455
20.299920541000002,0.28057057581776607,0.08416850317742654,0.20734511513692636,0.06084689870476723
20.321181342000003,0.29805931762702087,0.08416850317742654,0.20734511513692636,0.0650084838271141
20.340298462,0.3133769250505846,0.13457361197502277,0.20263272615654165,0.053572673350572586
20.360964045000003,0.3294771118504292,0.18537141985431774,0.1913753524811782,0.04135920852422714
20.380046988,0.343901014887285,0.23596851486963336,0.17776178431562248,0.030383992940187454
20.400702043000003,0.35901134643885413,0.23596851486963336,0.17776178431562248,0.03457663580775261
20.420055491000003,0.372676229486781,0.28056167725808845,0.16074482410867777,0.024565156549215317
20.440609198,0.3866452971365514,0.3206169835913583,0.1377064779823526,0.01577465422451496
